date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2022-10-02,123299.71199184872,2135.162582914769,1246.1681053478715,542,241,97,82,88,71,24,29,18,4
2022-10-03,123723.45646941561,1669.9125829147686,3613.676055877907,628,819,508,307,362,363,172,243,109,57
2022-10-04,122871.43416253022,2761.653748992507,3301.857874059725,752,342,470,356,358,335,184,232,160,66
2022-10-05,122438.59367382663,2869.0173853561437,3004.357874059725,746,319,413,303,322,311,118,222,164,73
2022-10-06,122202.25318512305,2768.0173853561437,3102.6141917492555,752,450,279,304,385,311,132,235,127,50
2022-10-07,121994.97045815233,2895.331464778526,2906.8641917492555,806,435,306,255,350,296,113,154,105,45
2022-10-08,122046.18773118159,2958.081464778526,1222.8641917492557,521,175,98,89,117,74,36,45,27,7
2022-10-09,122825.90500421086,2002.5814647785262,1276.8641917492557,545,278,100,87,80,67,33,23,20,7
2022-10-10,123282.62227724014,1733.5814647785262,2597.8641917492555,596,585,352,227,250,204,92,149,74,31
2022-10-11,122984.8395502694,2300.081464778526,3067.8641917492555,629,376,536,280,311,330,150,219,115,56
2022-10-12,122690.05682329867,2773.081464778526,3117.015706900771,709,331,423,350,354,301,162,237,125,68
2022-10-13,122400.87005592391,2827.828939526001,3253.515706900771,791,391,371,338,359,352,163,252,128,64
2022-10-14,121959.8499552158,2812.4956061926678,2799.849040234104,795,416,280,251,308,260,124,162,95,59
2022-10-15,122095.8298545077,2935.828939526001,1316.167222052286,585,184,133,87,99,72,39,44,25,6
2022-10-16,122882.87793561777,2103.2153031623648,1194.167222052286,538,231,99,72,76,70,28,33,16,5
2022-10-17,123303.42601672786,1614.7153031623645,3076.3338887189525,579,767,402,248,282,281,153,167,93,30
2022-10-18,122706.47409783793,2479.3819698290313,2921.391265768133,624,319,459,275,373,273,171,195,123,59
2022-10-19,122481.66971993161,2696.586887861818,3069.891265768133,696,373,351,284,391,331,173,235,127,62
2022-10-20,122201.94867535864,2790.1702211951515,3353.891265768133,792,402,342,311,408,336,201,237,196,65
2022-10-21,121811.72763078565,2963.6702211951515,2856.724599101466,832,428,264,262,330,294,118,203,87,35
2022-10-22,121771.9788084349,2816.975776750707,1261.9745991014663,592,162,105,73,96,81,42,39,19,9
2022-10-23,122563.97998608413,2053.975776750707,1385.4745991014663,556,264,94,88,121,78,41,49,34,13
2022-10-24,122952.48116373338,1773.975776750707,3307.5579324347996,664,747,436,273,320,291,176,199,98,44
2022-10-25,122186.98234138262,2542.05911008404,2904.5579324347996,661,341,429,278,306,290,169,216,116,58
2022-10-26,122073.73351903186,2791.30911008404,3152.474599101466,761,326,395,290,364,321,180,238,152,74
2022-10-27,121724.7346966811,2803.475776750707,3179.474599101466,753,430,315,302,372,326,171,205,201,68
2022-10-28,121534.23587433033,2988.975776750707,3120.8079324347996,867,446,261,305,343,307,161,209,120,67
2022-10-29,121397.73705197958,2984.30911008404,1296.8079324347996,535,201,112,89,137,63,46,38,29,9
2022-10-30,122116.73822962883,2015.8091100840404,1276.3079324347996,586,263,70,70,73,65,38,41,27,7
2022-10-31,122517.73940727806,1677.3091100840404,3291.4745991014665,648,756,459,289,302,291,174,202,105,34
2022-11-01,121702.2405849273,2475.975776750707,3098.739207335198,649,338,447,294,349,298,204,246,142,77
2022-11-02,121429.73379444906,2826.2324168569485,3024.239207335198,784,356,391,274,346,296,160,188,114,62
2022-11-03,121102.06033730414,2696.565750190282,3125.4058740018645,730,414,318,376,359,321,189,222,142,64
2022-11-04,121091.05354682589,3114.3990835236154,2844.4058740018645,846,439,263,239,292,250,146,152,98,46
2022-11-05,121240.04675634764,2993.3990835236154,1359.378096224087,594,172,106,106,111,71,52,55,19,6
2022-11-06,122244.19274364716,2363.5240835236154,1499.378096224087,671,311,86,93,123,75,46,57,29,13
2022-11-07,122437.00539761336,1692.190750190282,3480.878096224087,607,866,495,315,333,290,147,202,88,73
2022-11-08,121694.81805157955,2738.690750190282,2813.3819423779332,634,356,392,247,320,289,174,203,108,47
2022-11-09,121589.17301323806,2707.736904036436,1696.1057225072689,1111,748,1071,727,956,804,482,636,345,166
2022-11-10,121725.65122592536,1832.583935194578,1696.1057225072689,0,0,0,0,0,0,0,0,0,0
2022-11-11,121862.12943861268,1832.583935194578,1696.1057225072689,0,0,0,0,0,0,0,0,0,0
2022-11-12,121998.60765129999,1832.583935194578,1696.1057225072689,0,0,0,0,0,0,0,0,0,0
2022-11-13,122135.08586398729,1832.583935194578,759.1057225072688,137,0,5,24,23,15,7,13,5,3
2022-11-14,122337.93907667461,961.9589351945781,3548.4835002850464,760,931,222,335,309,339,194,255,140,58
2022-11-15,121383.2811782508,2593.8256018612446,3116.9835002850464,643,714,82,345,326,328,176,233,143,59
2022-11-16,120906.623279827,2640.3256018612446,3180.364452665999,744,429,302,364,340,316,190,247,146,42
2022-11-17,120292.4653814032,2566.206554242197,3146.0311193326656,741,404,388,251,419,349,197,235,120,60
2022-11-18,119959.8074829794,2813.373220908864,2940.0311193326656,752,385,357,177,323,282,123,182,108,57
2022-11-19,119782.14958455559,2762.373220908864,1220.37556377711,449,152,126,23,84,73,29,35,22,6
2022-11-20,120390.74724168735,1828.9732209088638,1284.5700082215544,413,252,76,55,78,75,44,53,18,7
2022-11-21,120695.33100993022,1589.1537764644195,2872.7366748882214,545,609,395,217,271,264,143,146,88,36
2022-11-22,119962.91477817309,2140.320443131086,2874.736674888221,590,262,380,309,345,287,158,221,117,63
2022-11-23,119601.49854641594,2513.320443131086,2678.7366748882214,676,280,292,232,274,197,107,142,93,31
2022-11-24,119017.08231465881,2094.320443131086,953.4033415548878,356,94,90,56,44,35,24,32,13,2
2022-11-25,119448.83274956835,1385.1537764644195,1300.403341554888,385,251,94,111,82,71,23,40,16,8
2022-11-26,119930.58318447787,1782.1537764644195,1078.403341554888,441,137,85,67,36,47,28,27,4,3
2022-11-27,120653.3336193874,1801.1537764644195,1111.0700082215544,402,146,81,89,56,43,21,28,12,2
2022-11-28,121125.41738763027,1583.1537764644195,2949.785659930956,712,530,511,245,279,270,150,166,86,38
2022-11-29,120563.13355819303,2387.5018304937234,3083.301821547118,645,376,334,280,325,307,191,286,164,89
2022-11-30,120024.24770855378,2544.415971907865,3040.1351548804514,663,479,264,280,350,316,173,234,144,62
2022-12-01,119591.69519224786,2607.5826385745313,3112.4684882137844,666,424,259,307,399,297,189,287,199,85
2022-12-02,119295.97600927528,2816.7493052411983,2895.7184882137844,785,419,292,246,289,254,145,201,138,71
2022-12-03,119296.00682630269,2895.7493052411983,1278.1184882137845,620,187,124,68,84,62,24,50,23,4
2022-12-04,119948.53764333011,1930.6493052411981,1294.9518215471178,529,264,121,63,108,75,41,46,26,13
2022-12-05,120354.73512702419,1701.1493052411981,3275.951821547118,642,737,477,214,331,294,169,195,98,63
2022-12-06,119683.93261071827,2605.1493052411984,2842.8684882137845,659,307,437,261,316,290,177,214,126,57
2022-12-07,119400.38009441235,2559.315971907865,2971.8351548804512,701,363,381,282,346,264,171,241,125,61
2022-12-08,119228.76091143976,2800.215971907865,3644.2518215471177,749,358,295,278,505,455,240,352,234,112
2022-12-09,119172.14172846718,3587.6326385745315,2803.7518215471177,826,395,291,260,260,271,118,219,91,38
2022-12-10,119311.68921216126,2943.299305241198,1247.7518215471177,543,188,124,105,77,68,37,53,22,3
2022-12-11,120096.23669585533,2032.2993052411982,1341.0245156776318,560,291,106,109,67,57,30,54,28,8
2022-12-12,120468.41797466425,1713.20579448655,3350.2245156776316,683,723,499,302,298,275,160,204,125,50
2022-12-13,119781.49925347317,2663.30579448655,3230.2245156776316,650,357,528,308,332,320,203,285,140,71
2022-12-14,119317.5805322821,2766.30579448655,3261.7245156776316,772,349,376,298,365,346,211,287,157,59
2022-12-15,118678.161811091,2622.30579448655,3103.715743747807,712,393,306,310,374,331,165,263,153,66
2022-12-16,118365.07642323326,2790.6303558900586,2924.215743747807,789,423,270,284,306,273,140,218,125,57
2022-12-17,118231.99103537551,2791.1303558900586,1328.7157437478072,616,166,110,102,93,90,40,48,30,7
2022-12-18,118812.40564751776,1909.1303558900588,1352.682410414474,565,276,155,110,157,103,32,75,22,8
2022-12-19,119040.63692632668,1580.913689223392,3409.8490770811404,588,734,475,294,266,290,197,215,131,61
2022-12-20,118038.20153846893,2407.413689223392,3238.832575430976,678,299,451,363,384,322,168,267,155,90
2022-12-21,117193.22757800392,2393.8586149659664,3188.714774383855,651,340,461,356,374,309,166,260,141,64
2022-12-22,116505.88974319336,2501.376939573296,2897.5481077171885,746,379,306,344,326,254,143,213,106,49
2022-12-23,115636.96857504947,2028.626939573296,1718.7481077171885,541,308,182,172,141,132,58,100,44,14
2022-12-24,115398.64740690558,1480.4269395732963,995.5814410505219,436,151,101,78,71,56,32,40,19,7
2022-12-25,115629.82623876169,1226.7602729066296,700.5814410505219,302,114,46,35,58,35,16,34,19,5
2022-12-26,115961.17173728446,1031.9269395732963,897.4814410505219,295,167,117,79,75,49,34,51,30,13
2022-12-27,116534.01723580723,1470.3269395732962,2416.1481077171884,464,395,431,197,255,163,109,177,131,47
2022-12-28,116326.86273433,2208.993606239963,2432.1481077171884,632,256,335,248,273,164,136,178,111,57
2022-12-29,116363.20823285278,2468.493606239963,2466.1481077171884,643,283,217,265,276,231,121,207,119,55
2022-12-30,116508.55373137556,2611.493606239963,2141.1481077171884,788,301,157,204,204,133,86,112,79,32
2022-12-31,116906.39922989834,2538.993606239963,1143.4147743838553,590,158,65,65,67,68,35,35,24,12
2023-01-01,118071.41139508778,2308.4269395732963,1343.9147743838553,772,233,56,38,90,51,23,19,18,19
2023-01-02,118586.92356027721,1859.4269395732963,1402.9692298293999,360,218,92,49,88,51,37,41,28,4
2023-01-03,119124.91592348646,1940.9615930386426,2523.7325217025514,127,134,121,43,107,65,31,45,35,18
2023-01-04,118767.05128390118,2165.867882117272,1611.4954431654355,0,0,0,0,0,0,0,0,0,0
2023-01-05,118683.01377089071,1527.457930154977,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-06,118679.44178818329,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-07,118675.86980547586,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-08,118672.29782276844,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-09,118668.725840061,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-10,118665.15385735358,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-11,118661.58187464614,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-12,118658.00989193872,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-13,118654.43790923129,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-14,118650.86592652387,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-15,118647.29394381645,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-16,118643.72196110901,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-17,118640.14997840158,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-18,118636.57799569416,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-19,118633.00601298672,1145.5833089428559,1149.155291650284,0,0,0,0,0,0,0,0,0,0
2023-01-20,118629.4340302793,1145.5833089428559,2378.964360277735,1562,0,0,0,181,190,110,135,78,34
2023-01-21,119445.52552796403,3195.0558579624635,1224.4643602777348,589,343,0,0,40,63,30,40,14,5
2023-01-22,120120.11702564875,1899.0558579624637,1148.4643602777348,478,433,0,0,40,48,25,36,18,3
2023-01-23,120558.70852333348,1587.0558579624637,3110.964360277735,560,652,699,0,113,351,160,257,131,57
2023-01-24,120136.8000210182,2689.0558579624635,2536.3643602777347,634,278,761,0,112,225,139,172,85,38
2023-01-25,120015.99151870294,2415.5558579624635,2661.8643602777347,603,336,732,0,114,236,122,203,117,75
2023-01-26,119756.68301638767,2402.5558579624635,2791.573956237331,641,398,777,0,99,238,149,237,128,62
2023-01-27,119507.64724134513,2542.538181194787,2444.3003790015587,711,352,254,374,64,230,102,163,89,45
2023-01-28,119532.47447443266,2469.1276120890957,1166.9114901126695,464,139,148,152,20,46,36,34,21,12
2023-01-29,120182.74615196465,1817.1831676446513,1269.6781567793362,444,233,88,169,24,60,50,36,17,6
2023-01-30,122281.75116282997,3368.6831676446513,2708.195299636479,478,639,373,432,32,210,115,171,102,42
2023-01-31,121823.65331655242,2250.097453358937,4198.195299636479,476,2211,342,376,21,187,112,200,100,40
2023-02-01,119995.55547027488,2370.097453358937,2593.995299636479,552,311,324,545,22,212,130,187,134,58
2023-02-02,119728.65762399734,2327.097453358937,2656.8286329698126,639,367,262,585,12,203,140,202,106,48
2023-02-03,119424.59311105312,2352.764120025604,2531.1619663031456,691,332,274,266,291,178,119,134,86,46
2023-02-04,119539.19526477558,2645.764120025604,1122.995299636479,507,130,87,74,98,43,32,38,13,3
2023-02-05,120173.96408516471,1757.764120025604,1191.995299636479,453,229,83,93,101,48,31,38,29,10
2023-02-06,120616.73290555383,1634.764120025604,2918.950855192035,603,656,366,219,316,174,123,156,97,58
2023-02-07,120050.39061483185,2352.6085644700483,2844.2651409063205,617,318,427,269,375,183,144,219,121,64
2023-02-08,119797.31689553843,2591.1914216129053,2833.5085619589518,695,312,331,263,405,194,142,219,130,63
2023-02-09,119482.98001835028,2519.1716847708003,2746.5085619589518,683,373,246,266,381,164,144,197,102,57
2023-02-10,119372.64314116213,2636.1716847708003,2687.7307841811744,761,400,261,211,328,143,113,173,123,64
2023-02-11,119270.80626397398,2585.8939069930225,1174.5688794192695,506,162,115,74,116,34,29,41,19,3
2023-02-12,119800.73129154774,1704.4939069930224,1031.5688794192695,412,227,84,68,90,24,29,26,14,5
2023-02-13,120360.65631912148,1591.4939069930224,3012.9335853016223,652,662,429,221,342,128,111,169,92,63
2023-02-14,119721.61664081289,2373.8939069930225,2554.666918634956,604,242,374,204,393,118,140,200,110,61
2023-02-15,119461.54362917095,2294.5939069930223,2801.666918634956,632,308,342,257,434,88,143,252,136,73
2023-02-16,119152.47061752902,2492.5939069930223,2825.000251968289,662,367,301,250,498,106,129,219,152,74
2023-02-17,119004.23093922042,2676.7605736596893,2575.500251968289,746,375,243,231,403,85,98,160,70,31
2023-02-18,118992.74126091182,2564.010573659689,1191.9288233968605,504,186,79,69,120,18,31,32,23,3
2023-02-19,119636.82301117465,1836.010573659689,1210.0732678413049,518,258,90,77,86,41,23,35,20,5
2023-02-20,119989.80476143748,1563.0550181041335,1770.0732678413049,394,295,195,93,111,95,104,212,107,20
2023-02-21,120192.78651170031,1973.0550181041335,3005.073267841305,558,517,548,278,295,224,119,191,115,49
2023-02-22,119608.01826196314,2420.3050181041335,2693.573267841305,633,289,428,256,313,228,150,190,126,47
2023-02-23,119282.91667889262,2368.4716847708,2809.573267841305,613,313,347,289,343,251,120,210,119,69
2023-02-24,118863.81509582212,2390.4716847708,2594.36800468341,682,382,237,263,280,216,123,163,89,20
2023-02-25,118816.41877590951,2546.9716847708,1164.034671350077,482,132,100,101,80,62,33,48,20,3
2023-02-26,119383.68912266356,1731.3050181041335,1230.534671350077,457,215,92,104,90,71,36,40,21,7
2023-02-27,119759.95946941763,1606.8050181041335,3030.5346713500767,617,662,429,244,269,251,113,176,113,50
2023-02-28,119131.22981617169,2401.8050181041335,2769.86800468341,615,282,390,252,309,286,140,212,124,55
2023-03-01,118909.00016292575,2547.638351437467,2850.1680046834103,677,291,366,261,321,249,150,196,166,65
2023-03-02,118521.6705096798,2462.838351437467,2825.1680046834103,633,401,258,279,347,284,138,190,125,73
2023-03-03,118391.54085643386,2695.0383514374666,2507.6680046834103,719,377,223,235,287,211,73,151,101,25
2023-03-04,118463.4112031879,2579.5383514374666,1171.6680046834101,489,166,112,73,85,55,27,41,17,7
2023-03-05,119071.6148832753,1779.8716847708001,1125.1680046834101,423,215,97,80,79,70,21,29,20,7
2023-03-06,119563.31856336269,1616.8716847708001,2781.1680046834103,553,586,427,214,244,216,106,153,116,41
2023-03-07,119176.85557678342,2394.7050181041336,2806.6680046834103,634,340,417,243,316,297,113,174,117,54
2023-03-08,118947.1092568708,2576.9216847708003,2814.6680046834103,649,278,375,294,339,288,110,197,137,46
2023-03-09,118840.86293695819,2708.4216847708003,2675.3387363907273,728,375,267,220,302,269,96,186,105,50
2023-03-10,118529.65726745209,2364.1330668846213,2594.8387363907273,683,425,246,219,263,249,64,157,85,65
2023-03-11,118373.45159794598,2438.6330668846213,1199.6720697240605,513,184,123,82,67,75,23,22,25,5
2023-03-12,119068.32926177321,1894.549733551288,1093.1720697240605,438,207,84,61,55,63,10,30,15,7
2023-03-13,119442.20692560043,1467.049733551288,2775.2646623166534,579,647,436,227,244,217,59,157,93,37
2023-03-14,118902.68829313137,2235.7460298475844,2786.217043269034,644,289,378,247,309,347,65,200,115,60
2023-03-15,118605.64585113848,2489.1746012761555,2688.217043269034,650,259,346,278,307,282,60,225,115,60
2023-03-16,118340.60340914561,2423.1746012761555,2570.717043269034,648,331,236,225,287,310,60,199,111,53
2023-03-17,118163.06096715273,2393.1746012761555,2482.217043269034,736,365,238,210,232,257,41,186,83,28
2023-03-18,118214.51852515986,2533.6746012761555,1163.717043269034,559,142,90,64,93,84,8,48,20,8
2023-03-19,118813.72608316697,1762.9246012761557,1176.717043269034,469,225,68,70,74,69,11,37,24,9
2023-03-20,119124.9336411741,1487.9246012761557,2826.217043269034,516,659,387,231,246,295,53,153,105,60
2023-03-21,118693.64119918122,2394.9246012761555,2549.717043269034,612,266,383,211,274,261,122,153,98,48
2023-03-22,118555.59875718835,2411.6746012761555,2700.217043269034,673,319,315,258,315,240,118,191,114,57
2023-03-23,118377.97298186213,2522.5912679428225,2641.217043269034,664,361,228,245,310,268,127,179,104,43
2023-03-24,118360.34720653591,2623.5912679428225,2301.217043269034,705,392,233,193,246,156,70,93,75,35
2023-03-25,118624.2214312097,2565.0912679428225,1208.217043269034,507,186,104,81,77,66,29,29,17,12
2023-03-26,119351.67898921683,1935.6746012761557,1174.217043269034,473,213,93,64,87,60,28,28,17,9
2023-03-27,119800.13654722394,1622.6746012761557,2809.1715887235796,604,696,397,193,233,197,128,140,84,40
2023-03-28,119241.67674985917,2250.7117913588004,2632.3215887235797,603,323,370,224,285,215,128,170,117,83
2023-03-29,119151.51695249439,2542.1617913588,2661.8215887235797,823,437,518,412,624,464,291,391,289,134
2023-03-30,118858.8571551296,2369.1617913588,2566.8215887235797,148,77,64,63,72,79,28,45,32,13
2023-03-31,118635.19735776483,2343.1617913588,2402.488255390246,889,184,217,224,247,187,88,106,95,65
2023-04-01,118680.37089373339,2447.6617913588,1262.7382553902462,536,204,120,75,83,65,35,46,19,14
2023-04-02,119207.04442970194,1789.4117913588002,1262.8382553902463,468,204,62,84,99,73,42,50,24,9
2023-04-03,119525.4179656705,1581.2117913588004,3036.3715887235794,623,657,462,252,275,234,115,152,112,49
2023-04-04,118919.45816830572,2430.4117913588,2597.585874437865,609,258,412,242,285,274,120,160,86,44
2023-04-05,118835.43884713142,2513.566553263562,2759.585874437865,654,353,303,258,266,269,156,187,149,55
2023-04-06,118626.41952595711,2550.566553263562,2706.585874437865,694,324,320,218,315,268,157,167,111,49
2023-04-07,118524.90020478281,2605.066553263562,2048.585874437865,655,292,188,191,200,149,82,87,55,28
2023-04-08,118716.3808836085,2240.066553263562,1154.3442077711986,481,190,99,52,76,56,36,32,28,4
2023-04-09,119265.61156243419,1703.5748865968956,1177.3442077711986,408,209,110,79,85,68,40,43,27,5
2023-04-10,119774.84224125989,1686.5748865968956,2717.344207771199,606,579,473,198,249,189,116,114,62,41
2023-04-11,119441.57292008559,2384.0748865968953,2792.0108744378654,633,335,441,290,299,241,165,162,132,49
2023-04-12,119183.97026557795,2534.408219930229,2771.505256460337,678,297,342,275,310,282,149,147,100,51
2023-04-13,118967.60244253099,2555.1374334133748,2749.005256460337,695,376,242,286,282,245,154,148,112,65
2023-04-14,118866.23461948404,2647.6374334133748,2472.6481136031944,754,378,220,239,256,198,111,111,93,38
2023-04-15,119094.34298691325,2700.7564810324225,1198.1481136031944,510,169,98,66,79,71,24,21,23,3
2023-04-16,119761.95135434248,1865.7564810324225,1313.5231136031944,507,263,88,86,85,60,45,36,32,8
2023-04-17,120115.55972177171,1667.1314810324225,2972.5231136031944,635,656,426,230,257,233,165,123,89,52
2023-04-18,119528.06808920094,2385.0314810324226,2753.0231136031944,639,305,404,244,332,295,171,136,99,55
2023-04-19,119296.57645663017,2521.5314810324226,2950.0231136031944,671,321,370,280,341,295,218,135,116,72
2023-04-20,118912.5848240594,2566.0314810324226,2659.108479456853,691,348,274,246,288,213,133,172,130,43
2023-04-21,118670.62977685448,2417.1534322519346,2365.9656223139955,683,364,241,224,258,182,95,136,76,59
2023-04-22,118976.69853917338,2672.034384632887,1101.9656223139957,494,160,86,56,85,35,17,20,17,3
2023-04-23,119769.26730149226,1894.5343846328872,1185.4656223139957,496,224,100,62,83,42,28,23,16,6
2023-04-24,120142.00273047782,1558.201051299554,2992.9656223139955,589,691,394,251,250,246,117,151,115,60
2023-04-25,119548.57149279672,2399.534384632887,2589.4656223139955,597,271,384,245,296,267,114,142,103,53
2023-04-26,119486.1402551156,2527.034384632887,2800.9050162533895,680,350,329,276,299,252,136,197,118,54
2023-04-27,119139.40598713147,2454.170748269251,2639.9050162533895,645,367,239,290,303,237,100,192,107,54
2023-04-28,119115.67171914733,2616.170748269251,2456.4050162533895,705,365,242,233,247,213,99,107,97,39
2023-04-29,119302.93745116319,2643.670748269251,1184.4050162533897,523,164,86,63,91,54,35,37,14,9
2023-04-30,120099.03651651238,1980.5040816025842,1266.0716829200564,489,272,112,93,72,66,43,25,19,6
2023-05-01,120325.96891519491,1493.0040816025842,3076.5716829200564,548,688,419,257,300,283,135,168,90,41
2023-05-02,119570.40131387745,2321.004081602584,2770.6939051422787,644,316,439,249,316,284,118,190,129,79
2023-05-03,119390.12260144885,2590.4151927136954,2617.1939051422787,639,310,323,254,260,211,127,138,85,57
2023-05-04,119157.34388902027,2384.4151927136954,2848.1939051422787,617,404,285,282,356,251,153,197,114,76
2023-05-05,118994.56517659168,2685.4151927136954,2439.138349586723,754,390,237,224,234,187,111,104,75,39
2023-05-06,119301.89757527421,2746.4707482692506,1261.9716829200563,588,177,92,60,76,57,29,38,18,2
2023-05-07,119955.89664062341,1915.9707482692509,1343.9716829200563,471,259,100,90,95,71,49,52,37,11
2023-05-08,120272.89570597261,1660.9707482692509,2923.9716829200565,604,696,393,214,255,213,110,157,111,62
2023-05-09,119683.3947713218,2334.4707482692506,2677.9716829200565,637,319,407,238,277,246,144,149,102,42
2023-05-10,119573.22717000433,2567.804081602584,2801.66020751022,664,329,380,250,318,247,144,175,132,55
2023-05-11,119363.64153589997,2592.074573405863,2679.326874176887,709,346,284,236,282,262,131,160,109,48
2023-05-12,119267.05590179561,2582.7412400725293,2517.326874176887,719,401,225,221,286,224,89,129,85,36
2023-05-13,119323.63693435793,2573.9079067391963,1151.326874176887,536,173,74,63,78,57,26,27,17,3
2023-05-14,120149.55130025356,1977.2412400725295,1169.8935408435536,483,203,97,95,96,54,35,56,32,11
2023-05-15,120523.03233281587,1543.3745734058627,3039.8935408435536,581,739,433,221,250,247,113,173,101,39
2023-05-16,119915.01336537818,2431.874573405863,2729.3935408435536,618,298,405,238,353,228,128,189,88,55
2023-05-17,119708.66106460716,2523.0412400725295,2831.8935408435536,658,328,306,251,322,270,147,193,134,72
2023-05-18,119351.80876383613,2475.0412400725295,2652.8935408435536,670,401,225,242,315,247,119,146,99,56
2023-05-19,119251.95646306511,2553.0412400725295,2431.9935408435535,692,384,255,223,242,198,102,135,71,46
2023-05-20,119429.20416229409,2609.2412400725293,1152.0352075102203,547,168,81,61,63,45,16,24,23,6
2023-05-21,120097.66019485639,1820.4912400725295,1243.3352075102202,463,256,90,82,75,65,29,36,20,17
2023-05-22,120583.0162274187,1728.6912400725294,3012.3352075102202,667,697,416,228,266,215,123,155,94,45
2023-05-23,119929.87225998101,2359.1912400725296,2735.3352075102202,630,326,410,266,294,249,146,157,99,42
2023-05-24,119593.72829254332,2399.1912400725296,2775.3352075102202,624,305,370,248,326,267,136,196,132,58
2023-05-25,119421.58432510564,2603.1912400725296,2864.4602075102202,699,366,259,276,390,283,143,179,105,50
2023-05-26,119182.44035766795,2625.3162400725296,2501.66020751022,737,428,233,231,241,195,94,118,77,40
2023-05-27,119340.39639023025,2659.6162400725293,1192.6602075102203,563,136,101,68,72,57,20,48,16,6
2023-05-28,120113.35242279257,1965.6162400725295,1321.8185408435536,587,259,92,77,90,63,37,29,25,10
2023-05-29,120498.80012202154,1707.2662400725294,1214.3185408435536,448,249,138,65,70,57,30,37,32,19
2023-05-30,120956.24782125051,1671.7662400725294,3205.140763065776,582,591,608,260,279,218,126,160,111,63
2023-05-31,120383.61774270171,2632.510684516974,2882.3074297324424,717,284,424,286,351,258,123,160,106,60
2023-06-01,120079.82099748624,2578.510684516974,2729.3074297324424,663,329,343,271,297,225,155,177,90,60
2023-06-02,120040.02425227077,2689.510684516974,2713.9824297324426,801,466,193,253,298,210,113,139,75,47
2023-06-03,120103.19417372197,2777.152351183641,1271.7324297324424,619,163,106,91,89,76,33,46,17,7
2023-06-04,120803.86409517316,1972.4023511836406,1252.5657630657759,497,210,78,78,82,69,25,34,31,10
2023-06-05,121246.70068329104,1695.4023511836406,3041.5657630657756,679,688,370,253,281,227,144,160,75,38
2023-06-06,120607.87060474223,2402.735684516974,2725.0657630657756,602,284,395,232,312,279,151,155,104,45
2023-06-07,120577.04052619344,2694.235684516974,2901.4490963991093,753,334,336,253,294,270,159,220,156,88
2023-06-08,120286.26044764463,2610.6690178503072,2628.226874176887,684,377,247,224,318,238,131,176,63,41
2023-06-09,120319.2581468736,2661.224573405863,2490.8768741768868,724,422,244,204,264,215,107,104,60,32
2023-06-10,120486.05584610258,2657.6745734058627,1203.2102075102202,546,170,79,68,83,50,23,34,11,6
2023-06-11,121188.68687866488,1905.8412400725294,1424.2102075102202,519,275,75,109,102,77,46,57,25,12
2023-06-12,121386.5679112272,1622.0912400725294,2964.4657630657757,562,726,410,234,257,251,135,172,62,40
2023-06-13,120870.6489437895,2448.546795628085,3131.3824297324427,227,151,211,128,153,142,79,117,58,44
2023-06-14,120382.22997635181,2642.9634622947515,1754.5690139815267,321,173,212,159,177,163,90,106,81,41
2023-06-15,120206.67950438923,1579.0185420189491,1715.88234731486,0,0,0,0,0,0,0,0,0,0
2023-06-16,120043.76903242666,1552.9718753522825,1157.0787758862887,0,0,0,0,0,0,0,0,0,0
2023-06-17,120010.28713189266,1123.5968753522825,1157.0787758862887,0,0,0,0,0,0,0,0,0,0
2023-06-18,119976.80523135865,1123.5968753522825,1157.0787758862887,0,0,0,0,0,0,0,0,0,0
2023-06-19,119943.32333082464,1123.5968753522825,1157.0787758862887,0,0,0,0,0,0,0,0,0,0
2023-06-20,119909.84143029063,1123.5968753522825,1157.0787758862887,0,0,0,0,0,0,0,0,0,0
2023-06-21,119876.35952975664,1123.5968753522825,1157.0787758862887,0,0,0,0,0,0,0,0,0,0
2023-06-22,119842.87762922262,1123.5968753522825,1157.0787758862887,0,0,0,0,0,0,0,0,0,0
2023-06-23,119809.39572868861,1123.5968753522825,1157.0787758862887,0,0,0,0,0,0,0,0,0,0
2023-06-24,119775.91382815462,1123.5968753522825,1157.0787758862887,0,0,0,0,0,0,0,0,0,0
